country_code,country,crop_code,crop_name,Element,Unit,Y2018
237,Viet Nam,687,Pepper (piper spp.),Production,tonnes,262658
237,Viet Nam,574,Pineapples,Area harvested,ha,45529
237,Viet Nam,574,Pineapples,Production,tonnes,654801
237,Viet Nam,116,Potatoes,Area harvested,ha,24673
237,Viet Nam,116,Potatoes,Production,tonnes,376377
237,Viet Nam,211,Pulses nes,Area harvested,ha,135838
237,Viet Nam,211,Pulses nes,Production,tonnes,115021
237,Viet Nam,27,"Rice, paddy",Area harvested,ha,7570741
237,Viet Nam,27,"Rice, paddy",Production,tonnes,44046250
237,Viet Nam,836,"Rubber, natural",Area harvested,ha,689486
237,Viet Nam,836,"Rubber, natural",Production,tonnes,1137725
237,Viet Nam,71,Rye,Area harvested,ha,
237,Viet Nam,71,Rye,Production,tonnes,
237,Viet Nam,328,Seed cotton,Area harvested,ha,606
237,Viet Nam,328,Seed cotton,Production,tonnes,330
237,Viet Nam,289,Sesame seed,Area harvested,ha,29059
237,Viet Nam,289,Sesame seed,Production,tonnes,21250
237,Viet Nam,83,Sorghum,Area harvested,ha,
237,Viet Nam,83,Sorghum,Production,tonnes,
237,Viet Nam,236,Soybeans,Area harvested,ha,53364
237,Viet Nam,236,Soybeans,Production,tonnes,81348
237,Viet Nam,156,Sugar cane,Area harvested,ha,269434
237,Viet Nam,156,Sugar cane,Production,tonnes,17945204
237,Viet Nam,122,Sweet potatoes,Area harvested,ha,117933
237,Viet Nam,122,Sweet potatoes,Production,tonnes,1374664
237,Viet Nam,667,Tea,Area harvested,ha,116633
237,Viet Nam,667,Tea,Production,tonnes,270000
237,Viet Nam,826,"Tobacco, unmanufactured",Area harvested,ha,13463
237,Viet Nam,826,"Tobacco, unmanufactured",Production,tonnes,31440
237,Viet Nam,463,"Vegetables, fresh nes",Area harvested,ha,865681
237,Viet Nam,463,"Vegetables, fresh nes",Production,tonnes,14879631
237,Viet Nam,567,Watermelons,Area harvested,ha,51883
237,Viet Nam,567,Watermelons,Production,tonnes,1200104
237,Viet Nam,1817,Cereals (Rice Milled Eqv),Area harvested,ha,8605200
237,Viet Nam,1817,Cereals (Rice Milled Eqv),Production,tonnes,34256272
237,Viet Nam,1717,"Cereals, Total",Area harvested,ha,8605200
237,Viet Nam,1717,"Cereals, Total",Production,tonnes,48923673
237,Viet Nam,1804,"Citrus Fruit, Total",Area harvested,ha,183447
237,Viet Nam,1804,"Citrus Fruit, Total",Production,tonnes,1510345
237,Viet Nam,1814,"Coarse Grain, Total",Area harvested,ha,1034459
237,Viet Nam,1814,"Coarse Grain, Total",Production,tonnes,4877424
237,Viet Nam,1753,Fibre Crops Primary,Area harvested,ha,
237,Viet Nam,1753,Fibre Crops Primary,Production,tonnes,
237,Viet Nam,1738,Fruit Primary,Area harvested,ha,749602
237,Viet Nam,1738,Fruit Primary,Production,tonnes,9240654
237,Viet Nam,1731,Oilcrops,Area harvested,ha,431296
237,Viet Nam,1731,Oilcrops,Production,tonnes,2138312
237,Viet Nam,1841,"Oilcrops, Cake Equivalent",Area harvested,ha,
237,Viet Nam,1841,"Oilcrops, Cake Equivalent",Production,tonnes,
237,Viet Nam,1732,"Oilcrops, Oil Equivalent",Area harvested,ha,
237,Viet Nam,1732,"Oilcrops, Oil Equivalent",Production,tonnes,
237,Viet Nam,1726,"Pulses, Total",Area harvested,ha,279330
237,Viet Nam,1726,"Pulses, Total",Production,tonnes,294060
237,Viet Nam,1720,"Roots and Tubers, Total",Area harvested,ha,655627
237,Viet Nam,1720,"Roots and Tubers, Total",Production,tonnes,11598115
237,Viet Nam,1729,"Treenuts, Total",Area harvested,ha,287452
237,Viet Nam,1729,"Treenuts, Total",Production,tonnes,2669942
237,Viet Nam,1735,Vegetables Primary,Area harvested,ha,1011495
237,Viet Nam,1735,Vegetables Primary,Production,tonnes,16317032
243,Wallis and Futuna Islands,486,Bananas,Area harvested,ha,677
243,Wallis and Futuna Islands,486,Bananas,Production,tonnes,6493
243,Wallis and Futuna Islands,125,Cassava,Area harvested,ha,111
243,Wallis and Futuna Islands,125,Cassava,Production,tonnes,1598
243,Wallis and Futuna Islands,249,Coconuts,Area harvested,ha,4972
243,Wallis and Futuna Islands,249,Coconuts,Production,tonnes,3867
243,Wallis and Futuna Islands,512,"Fruit, citrus nes",Production,tonnes,48
243,Wallis and Futuna Islands,619,"Fruit, fresh nes",Area harvested,ha,15
243,Wallis and Futuna Islands,619,"Fruit, fresh nes",Production,tonnes,173
243,Wallis and Futuna Islands,603,"Fruit, tropical fresh nes",Area harvested,ha,706
243,Wallis and Futuna Islands,603,"Fruit, tropical fresh nes",Production,tonnes,4996
243,Wallis and Futuna Islands,446,"Maize, green",Area harvested,ha,11
243,Wallis and Futuna Islands,446,"Maize, green",Production,tonnes,65
243,Wallis and Futuna Islands,571,"Mangoes, mangosteens, guavas",Area harvested,ha,4
243,Wallis and Futuna Islands,571,"Mangoes, mangosteens, guavas",Production,tonnes,16
243,Wallis and Futuna Islands,568,"Melons, other (inc.cantaloupes)",Area harvested,ha,17
243,Wallis and Futuna Islands,568,"Melons, other (inc.cantaloupes)",Production,tonnes,77
243,Wallis and Futuna Islands,574,Pineapples,Production,tonnes,5
243,Wallis and Futuna Islands,149,Roots and tubers nes,Area harvested,ha,158
243,Wallis and Futuna Islands,149,Roots and tubers nes,Production,tonnes,1065
243,Wallis and Futuna Islands,723,Spices nes,Area harvested,ha,5
243,Wallis and Futuna Islands,723,Spices nes,Production,tonnes,5
243,Wallis and Futuna Islands,156,Sugar cane,Area harvested,ha,1
243,Wallis and Futuna Islands,156,Sugar cane,Production,tonnes,21
243,Wallis and Futuna Islands,136,Taro (cocoyam),Area harvested,ha,144
243,Wallis and Futuna Islands,136,Taro (cocoyam),Production,tonnes,1491
243,Wallis and Futuna Islands,826,"Tobacco, unmanufactured",Production,tonnes,18
243,Wallis and Futuna Islands,463,"Vegetables, fresh nes",Area harvested,ha,236
243,Wallis and Futuna Islands,463,"Vegetables, fresh nes",Production,tonnes,559
243,Wallis and Futuna Islands,137,Yams,Area harvested,ha,58
243,Wallis and Futuna Islands,137,Yams,Production,tonnes,502
243,Wallis and Futuna Islands,1804,"Citrus Fruit, Total",Production,tonnes,48
243,Wallis and Futuna Islands,1738,Fruit Primary,Area harvested,ha,1418
243,Wallis and Futuna Islands,1738,Fruit Primary,Production,tonnes,11810
243,Wallis and Futuna Islands,1731,Oilcrops,Area harvested,ha,4972
243,Wallis and Futuna Islands,1731,Oilcrops,Production,tonnes,3867
243,Wallis and Futuna Islands,1841,"Oilcrops, Cake Equivalent",Area harvested,ha,
243,Wallis and Futuna Islands,1841,"Oilcrops, Cake Equivalent",Production,tonnes,
243,Wallis and Futuna Islands,1732,"Oilcrops, Oil Equivalent",Area harvested,ha,
243,Wallis and Futuna Islands,1732,"Oilcrops, Oil Equivalent",Production,tonnes,
243,Wallis and Futuna Islands,1720,"Roots and Tubers, Total",Area harvested,ha,471
243,Wallis and Futuna Islands,1720,"Roots and Tubers, Total",Production,tonnes,4656
243,Wallis and Futuna Islands,1735,Vegetables Primary,Area harvested,ha,247
243,Wallis and Futuna Islands,1735,Vegetables Primary,Production,tonnes,625
205,Western Sahara,44,Barley,Area harvested,ha,3908
205,Western Sahara,44,Barley,Production,tonnes,1857
205,Western Sahara,1817,Cereals (Rice Milled Eqv),Area harvested,ha,3908
205,Western Sahara,1817,Cereals (Rice Milled Eqv),Production,tonnes,1857
205,Western Sahara,1717,"Cereals, Total",Area harvested,ha,3908
205,Western Sahara,1717,"Cereals, Total",Production,tonnes,1857
205,Western Sahara,1814,"Coarse Grain, Total",Area harvested,ha,3908
205,Western Sahara,1814,"Coarse Grain, Total",Production,tonnes,1857
249,Yemen,221,"Almonds, with shell",Area harvested,ha,252
249,Yemen,221,"Almonds, with shell",Production,tonnes,168
249,Yemen,515,Apples,Area harvested,ha,2074
249,Yemen,515,Apples,Production,tonnes,16931
249,Yemen,526,Apricots,Area harvested,ha,699
249,Yemen,526,Apricots,Production,tonnes,1503
249,Yemen,486,Bananas,Area harvested,ha,9377
249,Yemen,486,Bananas,Production,tonnes,116322
249,Yemen,44,Barley,Area harvested,ha,29612
249,Yemen,44,Barley,Production,tonnes,19667
249,Yemen,176,"Beans, dry",Area harvested,ha,2778
249,Yemen,176,"Beans, dry",Production,tonnes,5336
249,Yemen,414,"Beans, green",Area harvested,ha,463
249,Yemen,414,"Beans, green",Production,tonnes,3379
249,Yemen,181,"Broad beans, horse beans, dry",Area harvested,ha,1868
249,Yemen,181,"Broad beans, horse beans, dry",Production,tonnes,3291
249,Yemen,358,Cabbages and other brassicas,Area harvested,ha,591
249,Yemen,358,Cabbages and other brassicas,Production,tonnes,7797
249,Yemen,426,Carrots and turnips,Area harvested,ha,1620
249,Yemen,426,Carrots and turnips,Production,tonnes,14587
249,Yemen,108,Cereals nes,Area harvested,ha,
249,Yemen,108,Cereals nes,Production,tonnes,
249,Yemen,191,Chick peas,Area harvested,ha,20883
249,Yemen,191,Chick peas,Production,tonnes,51902
249,Yemen,401,"Chillies and peppers, green",Area harvested,ha,2951
249,Yemen,401,"Chillies and peppers, green",Production,tonnes,16534
249,Yemen,656,"Coffee, green",Area harvested,ha,33975
249,Yemen,656,"Coffee, green",Production,tonnes,19338
249,Yemen,767,Cotton lint,Production,tonnes,4270
249,Yemen,329,Cottonseed,Production,tonnes,8290
249,Yemen,397,Cucumbers and gherkins,Area harvested,ha,973
249,Yemen,397,Cucumbers and gherkins,Production,tonnes,14715
249,Yemen,577,Dates,Area harvested,ha,13736
249,Yemen,577,Dates,Production,tonnes,48108
249,Yemen,399,Eggplants (aubergines),Area harvested,ha,609
249,Yemen,399,Eggplants (aubergines),Production,tonnes,4809
249,Yemen,569,Figs,Area harvested,ha,532
249,Yemen,569,Figs,Production,tonnes,5365
249,Yemen,512,"Fruit, citrus nes",Area harvested,ha,35
249,Yemen,512,"Fruit, citrus nes",Production,tonnes,275
249,Yemen,619,"Fruit, fresh nes",Area harvested,ha,3848
249,Yemen,619,"Fruit, fresh nes",Production,tonnes,33516
249,Yemen,541,"Fruit, stone nes",Area harvested,ha,479
249,Yemen,541,"Fruit, stone nes",Production,tonnes,2118
249,Yemen,603,"Fruit, tropical fresh nes",Area harvested,ha,629
249,Yemen,603,"Fruit, tropical fresh nes",Production,tonnes,3305
249,Yemen,406,Garlic,Area harvested,ha,721
249,Yemen,406,Garlic,Production,tonnes,3269
249,Yemen,560,Grapes,Area harvested,ha,12012
249,Yemen,560,Grapes,Production,tonnes,136227
249,Yemen,407,"Leeks, other alliaceous vegetables",Area harvested,ha,1228
249,Yemen,407,"Leeks, other alliaceous vegetables",Production,tonnes,8580
249,Yemen,497,Lemons and limes,Area harvested,ha,2262
249,Yemen,497,Lemons and limes,Production,tonnes,23023
249,Yemen,201,Lentils,Area harvested,ha,9539
249,Yemen,201,Lentils,Production,tonnes,7573
249,Yemen,372,Lettuce and chicory,Area harvested,ha,335
249,Yemen,372,Lettuce and chicory,Production,tonnes,1578
249,Yemen,56,Maize,Area harvested,ha,37231
249,Yemen,56,Maize,Production,tonnes,42986
249,Yemen,571,"Mangoes, mangosteens, guavas",Area harvested,ha,24906
249,Yemen,571,"Mangoes, mangosteens, guavas",Production,tonnes,360995
249,Yemen,568,"Melons, other (inc.cantaloupes)",Area harvested,ha,2826
249,Yemen,568,"Melons, other (inc.cantaloupes)",Production,tonnes,27029
249,Yemen,79,Millet,Area harvested,ha,97596
249,Yemen,79,Millet,Production,tonnes,57836
249,Yemen,430,Okra,Area harvested,ha,3307
249,Yemen,430,Okra,Production,tonnes,18117
249,Yemen,403,"Onions, dry",Area harvested,ha,13445
249,Yemen,403,"Onions, dry",Production,tonnes,189661
249,Yemen,490,Oranges,Area harvested,ha,7907
249,Yemen,490,Oranges,Production,tonnes,109883
249,Yemen,600,Papayas,Area harvested,ha,1541
249,Yemen,600,Papayas,Production,tonnes,21723
249,Yemen,534,Peaches and nectarines,Area harvested,ha,2860
249,Yemen,534,Peaches and nectarines,Production,tonnes,17132
249,Yemen,521,Pears,Area harvested,ha,133
249,Yemen,521,Pears,Production,tonnes,718
249,Yemen,187,"Peas, dry",Area harvested,ha,1500
249,Yemen,187,"Peas, dry",Production,tonnes,2417
249,Yemen,536,Plums and sloes,Area harvested,ha,0
249,Yemen,536,Plums and sloes,Production,tonnes,0
249,Yemen,116,Potatoes,Area harvested,ha,16171
249,Yemen,116,Potatoes,Production,tonnes,248889
249,Yemen,211,Pulses nes,Area harvested,ha,11734
249,Yemen,211,Pulses nes,Production,tonnes,14345
249,Yemen,394,"Pumpkins, squash and gourds",Area harvested,ha,2102
249,Yemen,394,"Pumpkins, squash and gourds",Production,tonnes,13052
249,Yemen,523,Quinces,Area harvested,ha,260
249,Yemen,523,Quinces,Production,tonnes,1423
249,Yemen,328,Seed cotton,Area harvested,ha,11563
249,Yemen,328,Seed cotton,Production,tonnes,12570
249,Yemen,289,Sesame seed,Area harvested,ha,21669
249,Yemen,289,Sesame seed,Production,tonnes,23093
249,Yemen,83,Sorghum,Area harvested,ha,401091
249,Yemen,83,Sorghum,Production,tonnes,252324
249,Yemen,156,Sugar cane,Area harvested,ha,0
249,Yemen,156,Sugar cane,Production,tonnes,0
249,Yemen,122,Sweet potatoes,Area harvested,ha,41
249,Yemen,122,Sweet potatoes,Production,tonnes,355
249,Yemen,495,"Tangerines, mandarins, clementines, satsumas",Area harvested,ha,1462
249,Yemen,495,"Tangerines, mandarins, clementines, satsumas",Production,tonnes,20736
249,Yemen,826,"Tobacco, unmanufactured",Area harvested,ha,9233
249,Yemen,826,"Tobacco, unmanufactured",Production,tonnes,19657
249,Yemen,388,Tomatoes,Area harvested,ha,8776
249,Yemen,388,Tomatoes,Production,tonnes,114297
249,Yemen,463,"Vegetables, fresh nes",Area harvested,ha,4080
249,Yemen,463,"Vegetables, fresh nes",Production,tonnes,29840
249,Yemen,222,"Walnuts, with shell",Area harvested,ha,0
249,Yemen,222,"Walnuts, with shell",Production,tonnes,0
249,Yemen,567,Watermelons,Area harvested,ha,10220
249,Yemen,567,Watermelons,Production,tonnes,146507
249,Yemen,15,Wheat,Area harvested,ha,64530
249,Yemen,15,Wheat,Production,tonnes,105503
249,Yemen,1817,Cereals (Rice Milled Eqv),Area harvested,ha,630061
249,Yemen,1817,Cereals (Rice Milled Eqv),Production,tonnes,478317
249,Yemen,1717,"Cereals, Total",Area harvested,ha,630061
249,Yemen,1717,"Cereals, Total",Production,tonnes,478317
249,Yemen,1804,"Citrus Fruit, Total",Area harvested,ha,11665
249,Yemen,1804,"Citrus Fruit, Total",Production,tonnes,153916
249,Yemen,1814,"Coarse Grain, Total",Area harvested,ha,565530
249,Yemen,1814,"Coarse Grain, Total",Production,tonnes,372814
249,Yemen,1753,Fibre Crops Primary,Area harvested,ha,
249,Yemen,1753,Fibre Crops Primary,Production,tonnes,
249,Yemen,1738,Fruit Primary,Area harvested,ha,97796
249,Yemen,1738,Fruit Primary,Production,tonnes,1092839
249,Yemen,1731,Oilcrops,Area harvested,ha,21669
249,Yemen,1731,Oilcrops,Production,tonnes,31383
249,Yemen,1841,"Oilcrops, Cake Equivalent",Area harvested,ha,
249,Yemen,1841,"Oilcrops, Cake Equivalent",Production,tonnes,
249,Yemen,1732,"Oilcrops, Oil Equivalent",Area harvested,ha,
249,Yemen,1732,"Oilcrops, Oil Equivalent",Production,tonnes,
249,Yemen,1726,"Pulses, Total",Area harvested,ha,48302
249,Yemen,1726,"Pulses, Total",Production,tonnes,84865
249,Yemen,1720,"Roots and Tubers, Total",Area harvested,ha,16212
249,Yemen,1720,"Roots and Tubers, Total",Production,tonnes,249244
249,Yemen,1729,"Treenuts, Total",Area harvested,ha,252
249,Yemen,1729,"Treenuts, Total",Production,tonnes,168
249,Yemen,1735,Vegetables Primary,Area harvested,ha,41201
249,Yemen,1735,Vegetables Primary,Production,tonnes,440216
248,Yugoslav SFR,221,"Almonds, with shell",Area harvested,ha,
248,Yugoslav SFR,221,"Almonds, with shell",Production,tonnes,
248,Yugoslav SFR,711,"Anise, badian, fennel, coriander",Area harvested,ha,
248,Yugoslav SFR,711,"Anise, badian, fennel, coriander",Production,tonnes,
248,Yugoslav SFR,515,Apples,Area harvested,ha,
248,Yugoslav SFR,515,Apples,Production,tonnes,
248,Yugoslav SFR,526,Apricots,Area harvested,ha,
248,Yugoslav SFR,526,Apricots,Production,tonnes,
248,Yugoslav SFR,44,Barley,Area harvested,ha,
248,Yugoslav SFR,44,Barley,Production,tonnes,
248,Yugoslav SFR,176,"Beans, dry",Area harvested,ha,
248,Yugoslav SFR,176,"Beans, dry",Production,tonnes,
248,Yugoslav SFR,414,"Beans, green",Area harvested,ha,
248,Yugoslav SFR,414,"Beans, green",Production,tonnes,
248,Yugoslav SFR,558,Berries nes,Area harvested,ha,
248,Yugoslav SFR,558,Berries nes,Production,tonnes,
248,Yugoslav SFR,89,Buckwheat,Area harvested,ha,
248,Yugoslav SFR,89,Buckwheat,Production,tonnes,
248,Yugoslav SFR,358,Cabbages and other brassicas,Area harvested,ha,
248,Yugoslav SFR,358,Cabbages and other brassicas,Production,tonnes,
248,Yugoslav SFR,426,Carrots and turnips,Area harvested,ha,
248,Yugoslav SFR,426,Carrots and turnips,Production,tonnes,
248,Yugoslav SFR,265,Castor oil seed,Area harvested,ha,
248,Yugoslav SFR,265,Castor oil seed,Production,tonnes,
248,Yugoslav SFR,531,Cherries,Area harvested,ha,
248,Yugoslav SFR,531,Cherries,Production,tonnes,
248,Yugoslav SFR,530,"Cherries, sour",Area harvested,ha,
248,Yugoslav SFR,530,"Cherries, sour",Production,tonnes,
248,Yugoslav SFR,220,Chestnut,Area harvested,ha,
248,Yugoslav SFR,220,Chestnut,Production,tonnes,
248,Yugoslav SFR,191,Chick peas,Area harvested,ha,
248,Yugoslav SFR,191,Chick peas,Production,tonnes,
248,Yugoslav SFR,459,Chicory roots,Area harvested,ha,
248,Yugoslav SFR,459,Chicory roots,Production,tonnes,
248,Yugoslav SFR,689,"Chillies and peppers, dry",Area harvested,ha,
248,Yugoslav SFR,689,"Chillies and peppers, dry",Production,tonnes,
248,Yugoslav SFR,401,"Chillies and peppers, green",Area harvested,ha,
248,Yugoslav SFR,401,"Chillies and peppers, green",Production,tonnes,
248,Yugoslav SFR,767,Cotton lint,Production,tonnes,
248,Yugoslav SFR,329,Cottonseed,Production,tonnes,
248,Yugoslav SFR,195,"Cow peas, dry",Area harvested,ha,
248,Yugoslav SFR,195,"Cow peas, dry",Production,tonnes,
248,Yugoslav SFR,397,Cucumbers and gherkins,Area harvested,ha,
248,Yugoslav SFR,397,Cucumbers and gherkins,Production,tonnes,
248,Yugoslav SFR,550,Currants,Area harvested,ha,
248,Yugoslav SFR,550,Currants,Production,tonnes,
248,Yugoslav SFR,569,Figs,Area harvested,ha,
248,Yugoslav SFR,569,Figs,Production,tonnes,
248,Yugoslav SFR,773,Flax fibre and tow,Area harvested,ha,
248,Yugoslav SFR,773,Flax fibre and tow,Production,tonnes,
248,Yugoslav SFR,619,"Fruit, fresh nes",Area harvested,ha,
248,Yugoslav SFR,619,"Fruit, fresh nes",Production,tonnes,
248,Yugoslav SFR,541,"Fruit, stone nes",Production,tonnes,
248,Yugoslav SFR,406,Garlic,Area harvested,ha,
248,Yugoslav SFR,406,Garlic,Production,tonnes,
248,Yugoslav SFR,103,"Grain, mixed",Area harvested,ha,
248,Yugoslav SFR,103,"Grain, mixed",Production,tonnes,
248,Yugoslav SFR,560,Grapes,Area harvested,ha,
248,Yugoslav SFR,560,Grapes,Production,tonnes,
248,Yugoslav SFR,242,"Groundnuts, with shell",Area harvested,ha,
248,Yugoslav SFR,242,"Groundnuts, with shell",Production,tonnes,
248,Yugoslav SFR,777,Hemp tow waste,Area harvested,ha,
248,Yugoslav SFR,777,Hemp tow waste,Production,tonnes,
248,Yugoslav SFR,336,Hempseed,Area harvested,ha,
248,Yugoslav SFR,336,Hempseed,Production,tonnes,
248,Yugoslav SFR,677,Hops,Area harvested,ha,
248,Yugoslav SFR,677,Hops,Production,tonnes,
248,Yugoslav SFR,201,Lentils,Area harvested,ha,
248,Yugoslav SFR,201,Lentils,Production,tonnes,
248,Yugoslav SFR,333,Linseed,Area harvested,ha,
248,Yugoslav SFR,333,Linseed,Production,tonnes,
248,Yugoslav SFR,56,Maize,Area harvested,ha,
